instance_id,box_id,type_id,length_cm,width_cm,height_cm,vert_axis_allowed,volume_cm3,weight_kg,destination,priority,shipper,stackable
73,28,4,75,73,57,"1,2,3",312075,93.623,B,2,S4,1
73,51,7,90,66,65,"1,2,3",386100,115.83,B,2,S4,1
73,29,4,75,73,57,"1,2,3",312075,93.623,B,2,S5,1
73,103,14,110,84,68,"1,2,3",628320,188.496,B,2,S5,1
73,65,9,65,30,30,"2,3",58500,17.55,B,2,S4,1
73,45,6,101,81,62,"1,2,3",507222,152.167,B,2,S5,1
73,56,7,90,66,65,"1,2,3",386100,115.83,B,2,S4,1
73,101,14,110,84,68,"1,2,3",628320,188.496,B,2,S5,1
73,31,4,75,73,57,"1,2,3",312075,93.623,C,3,S6,0
73,87,11,96,52,45,"2,3",224640,67.392,A,1,S1,1
73,97,13,103,93,54,"1,2,3",517266,155.18,A,1,S2,1
73,78,10,61,46,37,"1,2,3",103822,31.147,A,1,S1,1
73,102,14,110,84,68,"1,2,3",628320,188.496,A,1,S2,1
73,50,7,90,66,65,"1,2,3",386100,115.83,A,1,S3,1
73,107,14,110,84,68,"1,2,3",628320,188.496,A,1,S1,1
73,98,13,103,93,54,"1,2,3",517266,155.18,A,1,S1,1
73,80,11,96,52,45,"2,3",224640,67.392,A,1,S3,1
73,74,10,61,46,37,"1,2,3",103822,31.147,B,2,S5,1
73,52,7,90,66,65,"1,2,3",386100,115.83,B,2,S5,1
73,112,15,92,30,27,"2,3",74520,22.356,B,2,S4,1
73,62,8,76,69,51,"1,2,3",267444,80.233,C,3,S6,1
73,81,11,96,52,45,"2,3",224640,67.392,B,2,S4,1
73,17,3,117,38,30,"2,3",133380,40.014,A,1,S1,1
73,18,3,117,38,30,"2,3",133380,40.014,A,1,S3,1
73,76,10,61,46,37,"1,2,3",103822,31.147,A,1,S2,1
73,100,13,103,93,54,"1,2,3",517266,155.18,C,3,S6,1
73,114,15,92,30,27,"2,3",74520,22.356,C,3,S6,1
73,5,1,90,73,37,"2,3",243090,72.927,B,2,S5,0
73,39,5,86,36,34,"2,3",105264,31.579,C,3,S6,1
73,71,9,65,30,30,"2,3",58500,17.55,C,3,S6,1
73,43,6,101,81,62,"1,2,3",507222,152.167,B,2,S4,1
73,40,5,86,36,34,"2,3",105264,31.579,B,2,S5,1
73,104,14,110,84,68,"1,2,3",628320,188.496,B,2,S4,1
73,105,14,110,84,68,"1,2,3",628320,188.496,B,2,S4,1
73,6,1,90,73,37,"2,3",243090,72.927,B,2,S5,0
73,46,6,101,81,62,"1,2,3",507222,152.167,B,2,S5,0
73,84,11,96,52,45,"2,3",224640,67.392,B,2,S4,1
73,85,11,96,52,45,"2,3",224640,67.392,B,2,S4,1
73,57,8,76,69,51,"1,2,3",267444,80.233,B,2,S5,0
73,36,5,86,36,34,"2,3",105264,31.579,B,2,S4,0
73,91,12,112,57,27,3,172368,51.71,B,2,S4,1
73,3,1,90,73,37,"2,3",243090,72.927,C,3,S6,1
73,37,5,86,36,34,"2,3",105264,31.579,C,3,S6,0
73,83,11,96,52,45,"2,3",224640,67.392,C,3,S6,1
74,6,1,86,79,69,"1,2,3",468786,140.636,C,3,S6,1
74,66,11,72,69,61,"1,2,3",303048,90.914,C,3,S6,1
74,20,4,119,55,54,"2,3",353430,106.029,A,1,S3,1
74,96,15,72,67,22,3,106128,31.838,B,2,S5,1
74,34,5,77,74,37,3,210826,63.248,B,2,S5,1
74,95,15,72,67,22,3,106128,31.838,B,2,S5,1
74,98,15,72,67,22,3,106128,31.838,A,1,S2,1
74,21,4,119,55,54,"2,3",353430,106.029,A,1,S1,1
74,17,3,96,51,37,"2,3",181152,54.346,A,1,S1,1
74,68,11,72,69,61,"1,2,3",303048,90.914,A,1,S1,1
74,79,13,118,71,53,"2,3",444034,133.21,A,1,S3,1
74,57,10,104,70,69,"1,2,3",502320,150.696,A,1,S1,1
74,39,6,96,73,24,3,168192,50.458,A,1,S3,1
74,36,5,77,74,37,3,210826,63.248,A,1,S3,1
74,99,15,72,67,22,3,106128,31.838,B,2,S5,0
74,58,10,104,70,69,"1,2,3",502320,150.696,A,1,S2,1
74,27,4,119,55,54,"2,3",353430,106.029,A,1,S1,1
74,64,10,104,70,69,"1,2,3",502320,150.696,A,1,S2,1
74,9,2,53,46,31,"1,2,3",75578,22.673,A,1,S3,1
74,75,12,68,51,43,"1,2,3",149124,44.737,B,2,S4,1
74,19,3,96,51,37,"2,3",181152,54.346,B,2,S5,1
74,14,3,96,51,37,"2,3",181152,54.346,B,2,S4,1
74,72,12,68,51,43,"1,2,3",149124,44.737,A,1,S2,1
74,12,3,96,51,37,"2,3",181152,54.346,C,3,S6,1
74,25,4,119,55,54,"2,3",353430,106.029,C,3,S6,1
74,26,4,119,55,54,"2,3",353430,106.029,C,3,S6,1
74,80,13,118,71,53,"2,3",444034,133.21,C,3,S6,1
74,44,7,75,67,54,"1,2,3",271350,81.405,C,3,S6,1
74,46,7,75,67,54,"1,2,3",271350,81.405,C,3,S6,1
74,37,6,96,73,24,3,168192,50.458,C,3,S6,1
74,43,7,75,67,54,"1,2,3",271350,81.405,C,3,S6,1
74,92,14,78,57,54,"1,2,3",240084,72.025,B,2,S4,1
74,33,5,77,74,37,3,210826,63.248,B,2,S4,1
74,50,8,88,71,61,"1,2,3",381128,114.338,B,2,S5,1
74,15,3,96,51,37,"2,3",181152,54.346,B,2,S5,1
74,5,1,86,79,69,"1,2,3",468786,140.636,A,1,S2,1
74,78,13,118,71,53,"2,3",444034,133.21,A,1,S2,1
74,10,2,53,46,31,"1,2,3",75578,22.673,B,2,S5,1
74,29,5,77,74,37,3,210826,63.248,B,2,S5,0
74,82,13,118,71,53,"2,3",444034,133.21,B,2,S4,1
74,13,3,96,51,37,"2,3",181152,54.346,B,2,S5,1
74,4,1,86,79,69,"1,2,3",468786,140.636,B,2,S4,1
74,91,14,78,57,54,"1,2,3",240084,72.025,A,1,S1,1
74,84,13,118,71,53,"2,3",444034,133.21,C,3,S6,1
74,49,8,88,71,61,"1,2,3",381128,114.338,C,3,S6,0
74,30,5,77,74,37,3,210826,63.248,B,2,S5,1
74,51,8,88,71,61,"1,2,3",381128,114.338,B,2,S5,0
74,1,1,86,79,69,"1,2,3",468786,140.636,B,2,S4,1
74,3,1,86,79,69,"1,2,3",468786,140.636,B,2,S4,1
74,60,10,104,70,69,"1,2,3",502320,150.696,B,2,S4,1
74,97,15,72,67,22,3,106128,31.838,B,2,S5,1
74,56,9,120,93,46,3,513360,154.008,B,2,S5,0
74,16,3,96,51,37,"2,3",181152,54.346,B,2,S5,1
74,73,12,68,51,43,"1,2,3",149124,44.737,C,3,S6,1
74,22,4,119,55,54,"2,3",353430,106.029,C,3,S6,1
74,54,9,120,93,46,3,513360,154.008,A,1,S3,0
74,18,3,96,51,37,"2,3",181152,54.346,A,1,S3,1
74,2,1,86,79,69,"1,2,3",468786,140.636,C,3,S6,1
74,100,15,72,67,22,3,106128,31.838,C,3,S6,1
74,24,4,119,55,54,"2,3",353430,106.029,B,2,S5,1
74,42,6,96,73,24,3,168192,50.458,B,2,S4,1
74,41,6,96,73,24,3,168192,50.458,C,3,S6,1
74,93,14,78,57,54,"1,2,3",240084,72.025,C,3,S6,0
74,89,14,78,57,54,"1,2,3",240084,72.025,A,1,S3,1
74,45,7,75,67,54,"1,2,3",271350,81.405,A,1,S2,1
74,62,10,104,70,69,"1,2,3",502320,150.696,A,1,S2,1
74,90,14,78,57,54,"1,2,3",240084,72.025,A,1,S2,1
74,67,11,72,69,61,"1,2,3",303048,90.914,A,1,S1,1
74,53,9,120,93,46,3,513360,154.008,A,1,S1,1
74,85,14,78,57,54,"1,2,3",240084,72.025,A,1,S2,1
74,28,5,77,74,37,3,210826,63.248,A,1,S2,1
74,55,9,120,93,46,3,513360,154.008,A,1,S2,1
74,81,13,118,71,53,"2,3",444034,133.21,C,3,S6,1
74,23,4,119,55,54,"2,3",353430,106.029,C,3,S6,1
74,74,12,68,51,43,"1,2,3",149124,44.737,C,3,S6,1
74,61,10,104,70,69,"1,2,3",502320,150.696,A,1,S1,1
74,8,2,53,46,31,"1,2,3",75578,22.673,A,1,S1,1
74,7,1,86,79,69,"1,2,3",468786,140.636,B,2,S5,1
74,70,11,72,69,61,"1,2,3",303048,90.914,B,2,S5,1
74,59,10,104,70,69,"1,2,3",502320,150.696,B,2,S5,1
74,35,5,77,74,37,3,210826,63.248,B,2,S4,0
74,77,13,118,71,53,"2,3",444034,133.21,A,1,S2,1
74,47,7,75,67,54,"1,2,3",271350,81.405,A,1,S1,1
74,40,6,96,73,24,3,168192,50.458,A,1,S2,1
74,52,9,120,93,46,3,513360,154.008,A,1,S3,1
74,69,11,72,69,61,"1,2,3",303048,90.914,C,3,S6,0
74,65,10,104,70,69,"1,2,3",502320,150.696,C,3,S6,1
74,11,2,53,46,31,"1,2,3",75578,22.673,C,3,S6,1
74,83,13,118,71,53,"2,3",444034,133.21,C,3,S6,1
74,31,5,77,74,37,3,210826,63.248,B,2,S5,1
74,94,15,72,67,22,3,106128,31.838,B,2,S4,1
74,48,8,88,71,61,"1,2,3",381128,114.338,B,2,S4,1
74,63,10,104,70,69,"1,2,3",502320,150.696,B,2,S5,1
74,38,6,96,73,24,3,168192,50.458,B,2,S5,1
74,88,14,78,57,54,"1,2,3",240084,72.025,A,1,S3,1
74,71,12,68,51,43,"1,2,3",149124,44.737,A,1,S1,0
74,32,5,77,74,37,3,210826,63.248,A,1,S3,1
74,87,14,78,57,54,"1,2,3",240084,72.025,A,1,S1,1
74,86,14,78,57,54,"1,2,3",240084,72.025,A,1,S3,1
74,76,12,68,51,43,"1,2,3",149124,44.737,A,1,S1,1
75,22,3,79,72,47,"1,2,3",267336,80.201,B,2,S5,0
75,118,15,79,51,29,"2,3",116841,35.052,B,2,S4,1
75,85,10,77,71,41,"1,2,3",224147,67.244,B,2,S5,1
75,44,6,48,45,35,"1,2,3",75600,22.68,B,2,S5,0
75,62,7,108,84,69,"1,2,3",625968,187.79,B,2,S4,1
75,25,4,90,36,35,"2,3",113400,34.02,A,1,S3,1
75,36,5,68,51,40,"1,2,3",138720,41.616,A,1,S3,1
75,74,9,84,80,62,"1,2,3",416640,124.992,B,2,S4,1
75,105,13,89,42,26,"2,3",97188,29.156,B,2,S5,1
75,19,3,79,72,47,"1,2,3",267336,80.201,A,1,S3,1
75,53,6,48,45,35,"1,2,3",75600,22.68,A,1,S1,1
75,76,9,84,80,62,"1,2,3",416640,124.992,A,1,S2,0
75,91,11,91,78,42,"2,3",298116,89.435,A,1,S2,1
75,14,2,94,72,29,3,196272,58.882,B,2,S4,1
75,33,5,68,51,40,"1,2,3",138720,41.616,B,2,S4,1
75,96,12,82,80,60,"1,2,3",393600,118.08,B,2,S4,1
75,114,15,79,51,29,"2,3",116841,35.052,B,2,S5,1
75,34,5,68,51,40,"1,2,3",138720,41.616,A,1,S1,1
75,3,1,101,81,24,3,196344,58.903,B,2,S4,1
75,29,4,90,36,35,"2,3",113400,34.02,B,2,S5,1
75,39,5,68,51,40,"1,2,3",138720,41.616,B,2,S5,1
75,73,9,84,80,62,"1,2,3",416640,124.992,A,1,S3,1
75,37,5,68,51,40,"1,2,3",138720,41.616,C,3,S6,1
75,99,12,82,80,60,"1,2,3",393600,118.08,C,3,S6,1
75,9,2,94,72,29,3,196272,58.882,A,1,S2,1
75,87,11,91,78,42,"2,3",298116,89.435,A,1,S3,1
75,57,7,108,84,69,"1,2,3",625968,187.79,A,1,S3,1
75,115,15,79,51,29,"2,3",116841,35.052,A,1,S2,1
75,40,5,68,51,40,"1,2,3",138720,41.616,A,1,S1,1
75,2,1,101,81,24,3,196344,58.903,A,1,S3,1
75,70,9,84,80,62,"1,2,3",416640,124.992,A,1,S1,1
75,38,5,68,51,40,"1,2,3",138720,41.616,C,3,S6,1
75,67,8,91,45,31,"2,3",126945,38.084,B,2,S5,0
75,58,7,108,84,69,"1,2,3",625968,187.79,C,3,S6,1
75,100,12,82,80,60,"1,2,3",393600,118.08,A,1,S2,1
75,94,12,82,80,60,"1,2,3",393600,118.08,C,3,S6,1
75,52,6,48,45,35,"1,2,3",75600,22.68,C,3,S6,0
75,56,7,108,84,69,"1,2,3",625968,187.79,C,3,S6,1
75,41,5,68,51,40,"1,2,3",138720,41.616,A,1,S3,1
75,15,3,79,72,47,"1,2,3",267336,80.201,C,3,S6,1
75,47,6,48,45,35,"1,2,3",75600,22.68,C,3,S6,1
75,106,13,89,42,26,"2,3",97188,29.156,A,1,S2,1
75,109,14,45,41,30,"1,2,3",55350,16.605,A,1,S2,1
75,48,6,48,45,35,"1,2,3",75600,22.68,B,2,S4,1
75,10,2,94,72,29,3,196272,58.882,B,2,S4,1
75,54,6,48,45,35,"1,2,3",75600,22.68,B,2,S5,1
75,72,9,84,80,62,"1,2,3",416640,124.992,B,2,S5,1
75,46,6,48,45,35,"1,2,3",75600,22.68,B,2,S4,1
75,42,5,68,51,40,"1,2,3",138720,41.616,B,2,S5,1
75,32,5,68,51,40,"1,2,3",138720,41.616,A,1,S1,1
75,61,7,108,84,69,"1,2,3",625968,187.79,A,1,S2,1
75,110,14,45,41,30,"1,2,3",55350,16.605,B,2,S5,1
75,97,12,82,80,60,"1,2,3",393600,118.08,B,2,S5,1
75,120,15,79,51,29,"2,3",116841,35.052,B,2,S5,1
75,6,1,101,81,24,3,196344,58.903,A,1,S2,1
75,17,3,79,72,47,"1,2,3",267336,80.201,A,1,S1,1
75,80,9,84,80,62,"1,2,3",416640,124.992,A,1,S3,1
75,60,7,108,84,69,"1,2,3",625968,187.79,C,3,S6,1
75,30,4,90,36,35,"2,3",113400,34.02,B,2,S4,0
75,92,12,82,80,60,"1,2,3",393600,118.08,B,2,S4,1
75,90,11,91,78,42,"2,3",298116,89.435,B,2,S5,1
75,98,12,82,80,60,"1,2,3",393600,118.08,B,2,S5,1
75,8,2,94,72,29,3,196272,58.882,B,2,S5,1
75,123,15,79,51,29,"2,3",116841,35.052,B,2,S4,1
75,68,9,84,80,62,"1,2,3",416640,124.992,B,2,S4,1
75,28,4,90,36,35,"2,3",113400,34.02,B,2,S4,1
75,1,1,101,81,24,3,196344,58.903,B,2,S4,1
75,117,15,79,51,29,"2,3",116841,35.052,A,1,S1,1
75,81,9,84,80,62,"1,2,3",416640,124.992,C,3,S6,1
75,64,8,91,45,31,"2,3",126945,38.084,C,3,S6,1
75,103,12,82,80,60,"1,2,3",393600,118.08,B,2,S5,1
75,50,6,48,45,35,"1,2,3",75600,22.68,C,3,S6,1
75,101,12,82,80,60,"1,2,3",393600,118.08,A,1,S2,1
75,24,4,90,36,35,"2,3",113400,34.02,A,1,S3,1
75,11,2,94,72,29,3,196272,58.882,B,2,S4,1
75,31,5,68,51,40,"1,2,3",138720,41.616,B,2,S5,1
75,27,4,90,36,35,"2,3",113400,34.02,B,2,S5,1
75,21,3,79,72,47,"1,2,3",267336,80.201,B,2,S4,1
75,88,11,91,78,42,"2,3",298116,89.435,A,1,S3,1
75,71,9,84,80,62,"1,2,3",416640,124.992,A,1,S1,1
75,18,3,79,72,47,"1,2,3",267336,80.201,C,3,S6,1
75,78,9,84,80,62,"1,2,3",416640,124.992,C,3,S6,1
75,43,5,68,51,40,"1,2,3",138720,41.616,B,2,S5,0
75,75,9,84,80,62,"1,2,3",416640,124.992,B,2,S5,1
75,59,7,108,84,69,"1,2,3",625968,187.79,B,2,S5,1
75,112,14,45,41,30,"1,2,3",55350,16.605,B,2,S5,1
75,86,11,91,78,42,"2,3",298116,89.435,A,1,S1,1
75,20,3,79,72,47,"1,2,3",267336,80.201,C,3,S6,1
75,16,3,79,72,47,"1,2,3",267336,80.201,C,3,S6,1
75,119,15,79,51,29,"2,3",116841,35.052,B,2,S4,0
75,26,4,90,36,35,"2,3",113400,34.02,A,1,S2,1
75,65,8,91,45,31,"2,3",126945,38.084,C,3,S6,1
75,51,6,48,45,35,"1,2,3",75600,22.68,C,3,S6,1
75,7,1,101,81,24,3,196344,58.903,A,1,S2,1
75,84,10,77,71,41,"1,2,3",224147,67.244,A,1,S3,1
75,113,15,79,51,29,"2,3",116841,35.052,A,1,S2,1
75,69,9,84,80,62,"1,2,3",416640,124.992,A,1,S2,1
75,108,13,89,42,26,"2,3",97188,29.156,A,1,S2,1
75,4,1,101,81,24,3,196344,58.903,A,1,S2,1
75,79,9,84,80,62,"1,2,3",416640,124.992,A,1,S3,1
75,83,10,77,71,41,"1,2,3",224147,67.244,A,1,S2,1
75,66,8,91,45,31,"2,3",126945,38.084,A,1,S2,1
75,63,7,108,84,69,"1,2,3",625968,187.79,A,1,S3,1
75,95,12,82,80,60,"1,2,3",393600,118.08,A,1,S1,1
75,23,4,90,36,35,"2,3",113400,34.02,A,1,S2,1
75,49,6,48,45,35,"1,2,3",75600,22.68,A,1,S3,1
75,102,12,82,80,60,"1,2,3",393600,118.08,A,1,S3,1
75,107,13,89,42,26,"2,3",97188,29.156,C,3,S6,1
75,122,15,79,51,29,"2,3",116841,35.052,C,3,S6,1
75,116,15,79,51,29,"2,3",116841,35.052,C,3,S6,1
75,93,12,82,80,60,"1,2,3",393600,118.08,C,3,S6,0
75,89,11,91,78,42,"2,3",298116,89.435,C,3,S6,1
75,104,13,89,42,26,"2,3",97188,29.156,A,1,S1,1
75,5,1,101,81,24,3,196344,58.903,A,1,S2,1
75,35,5,68,51,40,"1,2,3",138720,41.616,A,1,S3,1
75,111,14,45,41,30,"1,2,3",55350,16.605,A,1,S3,1
75,45,6,48,45,35,"1,2,3",75600,22.68,C,3,S6,1
75,77,9,84,80,62,"1,2,3",416640,124.992,C,3,S6,0
75,12,2,94,72,29,3,196272,58.882,C,3,S6,1
75,13,2,94,72,29,3,196272,58.882,C,3,S6,1
75,82,9,84,80,62,"1,2,3",416640,124.992,C,3,S6,0
75,121,15,79,51,29,"2,3",116841,35.052,C,3,S6,0
75,55,7,108,84,69,"1,2,3",625968,187.79,C,3,S6,1
76,7,1,77,42,30,"2,3",97020,29.106,B,2,S4,1
76,80,10,85,74,39,"2,3",245310,73.593,A,1,S3,1
76,30,5,58,44,27,"2,3",68904,20.671,A,1,S2,0
76,76,10,85,74,39,"2,3",245310,73.593,A,1,S2,1
76,60,8,111,49,30,"2,3",163170,48.951,A,1,S1,1
76,100,12,113,91,76,"1,2,3",781508,234.452,B,2,S5,1
76,39,5,58,44,27,"2,3",68904,20.671,C,3,S6,1
76,94,11,106,34,33,"2,3",118932,35.68,A,1,S2,1
76,91,11,106,34,33,"2,3",118932,35.68,B,2,S5,1
76,105,13,57,49,43,"1,2,3",120099,36.03,A,1,S3,1
76,90,11,106,34,33,"2,3",118932,35.68,A,1,S2,1
76,106,13,57,49,43,"1,2,3",120099,36.03,C,3,S6,1
76,10,1,77,42,30,"2,3",97020,29.106,C,3,S6,1
76,66,9,79,66,49,"1,2,3",255486,76.646,A,1,S2,1
76,44,6,108,72,50,"2,3",388800,116.64,B,2,S4,1
76,102,12,113,91,76,"1,2,3",781508,234.452,B,2,S5,1
76,48,6,108,72,50,"2,3",388800,116.64,B,2,S5,1
76,35,5,58,44,27,"2,3",68904,20.671,B,2,S4,1
76,114,15,74,66,31,3,151404,45.421,B,2,S5,1
76,67,9,79,66,49,"1,2,3",255486,76.646,B,2,S5,1
76,5,1,77,42,30,"2,3",97020,29.106,C,3,S6,0
76,26,4,92,77,61,"1,2,3",432124,129.637,B,2,S4,1
76,116,15,74,66,31,3,151404,45.421,B,2,S5,1
76,88,11,106,34,33,"2,3",118932,35.68,A,1,S1,1
76,12,2,98,45,28,"2,3",123480,37.044,C,3,S6,0
76,41,6,108,72,50,"2,3",388800,116.64,C,3,S6,1
76,98,12,113,91,76,"1,2,3",781508,234.452,C,3,S6,1
76,4,1,77,42,30,"2,3",97020,29.106,B,2,S4,1
76,78,10,85,74,39,"2,3",245310,73.593,B,2,S4,1
76,31,5,58,44,27,"2,3",68904,20.671,B,2,S4,1
76,118,15,74,66,31,3,151404,45.421,C,3,S6,1
76,89,11,106,34,33,"2,3",118932,35.68,A,1,S2,1
76,18,3,61,58,32,"1,2,3",113216,33.965,A,1,S1,1
76,20,3,61,58,32,"1,2,3",113216,33.965,B,2,S5,1
76,112,14,103,80,27,3,222480,66.744,B,2,S4,1
76,50,7,93,72,71,"1,2,3",475416,142.625,B,2,S4,1
76,46,6,108,72,50,"2,3",388800,116.64,B,2,S5,1
76,113,14,103,80,27,3,222480,66.744,C,3,S6,1
76,71,9,79,66,49,"1,2,3",255486,76.646,B,2,S4,1
76,24,4,92,77,61,"1,2,3",432124,129.637,B,2,S4,1
76,2,1,77,42,30,"2,3",97020,29.106,B,2,S5,1
76,63,9,79,66,49,"1,2,3",255486,76.646,B,2,S4,1
76,79,10,85,74,39,"2,3",245310,73.593,B,2,S4,1
76,115,15,74,66,31,3,151404,45.421,B,2,S5,1
76,53,7,93,72,71,"1,2,3",475416,142.625,B,2,S4,1
76,109,14,103,80,27,3,222480,66.744,B,2,S4,1
76,23,4,92,77,61,"1,2,3",432124,129.637,B,2,S5,1
76,34,5,58,44,27,"2,3",68904,20.671,A,1,S2,1
76,1,1,77,42,30,"2,3",97020,29.106,A,1,S2,1
76,92,11,106,34,33,"2,3",118932,35.68,A,1,S3,1
76,120,15,74,66,31,3,151404,45.421,A,1,S1,1
76,28,4,92,77,61,"1,2,3",432124,129.637,A,1,S2,1
76,29,4,92,77,61,"1,2,3",432124,129.637,B,2,S5,1
76,70,9,79,66,49,"1,2,3",255486,76.646,B,2,S4,1
76,14,2,98,45,28,"2,3",123480,37.044,A,1,S2,1
76,77,10,85,74,39,"2,3",245310,73.593,A,1,S2,0
76,93,11,106,34,33,"2,3",118932,35.68,A,1,S1,1
76,43,6,108,72,50,"2,3",388800,116.64,A,1,S1,1
76,37,5,58,44,27,"2,3",68904,20.671,A,1,S3,1
76,22,3,61,58,32,"1,2,3",113216,33.965,A,1,S1,0
76,9,1,77,42,30,"2,3",97020,29.106,A,1,S2,1
76,81,10,85,74,39,"2,3",245310,73.593,A,1,S1,1
76,101,12,113,91,76,"1,2,3",781508,234.452,A,1,S1,1
76,49,7,93,72,71,"1,2,3",475416,142.625,A,1,S3,1
76,21,3,61,58,32,"1,2,3",113216,33.965,B,2,S4,1
76,47,6,108,72,50,"2,3",388800,116.64,C,3,S6,1
76,25,4,92,77,61,"1,2,3",432124,129.637,C,3,S6,1
76,111,14,103,80,27,3,222480,66.744,C,3,S6,1
76,11,1,77,42,30,"2,3",97020,29.106,A,1,S3,1
76,8,1,77,42,30,"2,3",97020,29.106,A,1,S2,1
76,52,7,93,72,71,"1,2,3",475416,142.625,A,1,S2,1
76,104,13,57,49,43,"1,2,3",120099,36.03,A,1,S2,1
76,75,10,85,74,39,"2,3",245310,73.593,A,1,S2,1
76,84,10,85,74,39,"2,3",245310,73.593,B,2,S4,1
76,56,8,111,49,30,"2,3",163170,48.951,B,2,S4,1
76,57,8,111,49,30,"2,3",163170,48.951,B,2,S4,1
76,40,5,58,44,27,"2,3",68904,20.671,B,2,S5,1
76,121,15,74,66,31,3,151404,45.421,C,3,S6,1
76,99,12,113,91,76,"1,2,3",781508,234.452,A,1,S3,1
76,85,10,85,74,39,"2,3",245310,73.593,B,2,S4,1
76,17,3,61,58,32,"1,2,3",113216,33.965,B,2,S4,0
76,55,8,111,49,30,"2,3",163170,48.951,B,2,S5,1
76,16,2,98,45,28,"2,3",123480,37.044,B,2,S5,1
76,59,8,111,49,30,"2,3",163170,48.951,C,3,S6,1
76,69,9,79,66,49,"1,2,3",255486,76.646,C,3,S6,1
76,13,2,98,45,28,"2,3",123480,37.044,C,3,S6,1
76,73,9,79,66,49,"1,2,3",255486,76.646,A,1,S2,1
76,15,2,98,45,28,"2,3",123480,37.044,B,2,S5,1
76,45,6,108,72,50,"2,3",388800,116.64,A,1,S1,1
76,19,3,61,58,32,"1,2,3",113216,33.965,C,3,S6,1
76,36,5,58,44,27,"2,3",68904,20.671,B,2,S4,1
76,117,15,74,66,31,3,151404,45.421,B,2,S4,1
76,42,6,108,72,50,"2,3",388800,116.64,C,3,S6,1
76,6,1,77,42,30,"2,3",97020,29.106,C,3,S6,1
76,68,9,79,66,49,"1,2,3",255486,76.646,C,3,S6,0
76,58,8,111,49,30,"2,3",163170,48.951,C,3,S6,0
76,27,4,92,77,61,"1,2,3",432124,129.637,A,1,S2,1
76,61,9,79,66,49,"1,2,3",255486,76.646,B,2,S4,1
76,74,9,79,66,49,"1,2,3",255486,76.646,B,2,S4,0
76,33,5,58,44,27,"2,3",68904,20.671,A,1,S3,1
76,54,7,93,72,71,"1,2,3",475416,142.625,A,1,S2,1
76,107,14,103,80,27,3,222480,66.744,A,1,S3,1
76,87,11,106,34,33,"2,3",118932,35.68,C,3,S6,0
76,82,10,85,74,39,"2,3",245310,73.593,A,1,S1,1
76,86,11,106,34,33,"2,3",118932,35.68,A,1,S1,1
76,51,7,93,72,71,"1,2,3",475416,142.625,C,3,S6,1
76,110,14,103,80,27,3,222480,66.744,C,3,S6,1
76,32,5,58,44,27,"2,3",68904,20.671,A,1,S3,1
76,97,12,113,91,76,"1,2,3",781508,234.452,A,1,S1,0
76,62,9,79,66,49,"1,2,3",255486,76.646,A,1,S2,1
76,122,15,74,66,31,3,151404,45.421,C,3,S6,1
76,3,1,77,42,30,"2,3",97020,29.106,C,3,S6,1
76,119,15,74,66,31,3,151404,45.421,C,3,S6,0
76,64,9,79,66,49,"1,2,3",255486,76.646,C,3,S6,1
76,65,9,79,66,49,"1,2,3",255486,76.646,A,1,S3,1
76,103,13,57,49,43,"1,2,3",120099,36.03,A,1,S3,1
76,108,14,103,80,27,3,222480,66.744,C,3,S6,1
76,95,12,113,91,76,"1,2,3",781508,234.452,A,1,S1,1
76,72,9,79,66,49,"1,2,3",255486,76.646,C,3,S6,1
76,38,5,58,44,27,"2,3",68904,20.671,A,1,S2,1
76,96,12,113,91,76,"1,2,3",781508,234.452,A,1,S1,1
76,83,10,85,74,39,"2,3",245310,73.593,A,1,S1,1
77,19,2,87,49,26,"2,3",110838,33.251,B,2,S5,1
77,140,13,84,72,59,"1,2,3",356832,107.05,B,2,S5,1
77,82,8,75,68,40,"1,2,3",204000,61.2,C,3,S6,1
77,22,2,87,49,26,"2,3",110838,33.251,C,3,S6,1
77,133,12,52,32,27,"1,2,3",44928,13.478,C,3,S6,1
77,25,3,68,53,44,"1,2,3",158576,47.573,C,3,S6,1
77,95,9,104,53,34,"2,3",187408,56.222,C,3,S6,1
77,27,3,68,53,44,"1,2,3",158576,47.573,A,1,S1,1
77,123,11,79,54,49,"1,2,3",209034,62.71,A,1,S2,1
77,21,2,87,49,26,"2,3",110838,33.251,A,1,S1,1
77,44,5,65,49,47,"1,2,3",149695,44.908,A,1,S1,1
77,26,3,68,53,44,"1,2,3",158576,47.573,B,2,S4,1
77,156,15,102,70,27,3,192780,57.834,B,2,S4,1
77,13,2,87,49,26,"2,3",110838,33.251,B,2,S4,1
77,70,7,72,35,26,"2,3",65520,19.656,B,2,S4,1
77,128,11,79,54,49,"1,2,3",209034,62.71,B,2,S5,1
77,98,9,104,53,34,"2,3",187408,56.222,C,3,S6,1
77,137,12,52,32,27,"1,2,3",44928,13.478,C,3,S6,1
77,81,8,75,68,40,"1,2,3",204000,61.2,A,1,S2,1
77,99,9,104,53,34,"2,3",187408,56.222,A,1,S1,1
77,43,5,65,49,47,"1,2,3",149695,44.908,C,3,S6,1
77,97,9,104,53,34,"2,3",187408,56.222,B,2,S5,1
77,62,6,80,65,35,"2,3",182000,54.6,B,2,S4,0
77,35,4,73,57,33,"2,3",137313,41.194,A,1,S2,1
77,18,2,87,49,26,"2,3",110838,33.251,C,3,S6,1
77,148,13,84,72,59,"1,2,3",356832,107.05,A,1,S1,1
